cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
MEX,2019,Latin America & Caribbean,LAC,Mexico,MEX,2019,national,,,,income,,,2.15,0.027,0.008,0.0038,0.0104,14.6424,9.85,,,,,,,,,,,,,,,9.8615,125085311,10013.7243,6747.1179,TRUE,micro,interpolation
MHL,2019,East Asia & Pacific,EAP,Marshall Islands,MHL,2019,national,,,,consumption,,,2.15,0.0085,0.0019,5e-04,0.0022,11.5648,9.1904,,,,,,,,,,,,,,,1.0292,44728,4998.7496,3838.3371,TRUE,micro,extrapolation
MKD,2019,Europe & Central Asia,ECA,North Macedonia,MKD,2019,national,,,,income,,,2.15,0.0266,0.0108,0.0057,0.0162,14.9491,13.4756,,,,,,,,,,,,,,,22.1667,2076694,5386.2027,3806.5464,FALSE,micro,survey
MLI,2019,Sub-Saharan Africa,SSA,Mali,MLI,2019,national,,,,consumption,,,2.15,0.1475,0.0295,0.0092,0.036,4.9586,3.7931,,,,,,,,,,,,,,,205.2734,20567424,779.3266,584.8007,TRUE,micro,extrapolation
MLT,2019,Other High Income Countries,OHI,Malta,MLT,2019,national,,,,income,,,2.15,0.003,0.0014,0.001,0.005,54.5495,45.7108,,,,,,,,,,,,,,,0.6281,504062,28660.0277,13408.6061,FALSE,micro,survey
MMR,2019,East Asia & Pacific,EAP,Myanmar,MMR,2019,national,,,,consumption,,,2.15,0.0117,0.0018,5e-04,0.0021,7.3097,6.0783,,,,,,,,,,,,,,,389.8429,53040212,1587.4042,,TRUE,micro,extrapolation
MNE,2019,Europe & Central Asia,ECA,Montenegro,MNE,2019,national,,,,income,,,2.15,0.0256,0.0099,0.0059,0.0159,17.4967,15.0708,,,,,,,,,,,,,,,0.4187,622028,7684.1804,6091.2408,TRUE,micro,extrapolation
MNG,2019,East Asia & Pacific,EAP,Mongolia,MNG,2019,national,,,,consumption,,,2.15,0.0059,7e-04,2e-04,9e-04,10.2167,8.3899,,,,,,,,,,,,,,,873.542,3232430,4385.1117,2792.8122,TRUE,micro,extrapolation
MNP,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
MOZ,2019,Sub-Saharan Africa,SSA,Mozambique,MOZ,2019,national,,,,consumption,,,2.15,0.7126,0.3483,0.2097,0.5783,2.3134,1.3992,,,,,,,,,,,,,,,21.988,30285595,600.4034,394.9344,TRUE,micro,interpolation
MRT,2019,Sub-Saharan Africa,SSA,Mauritania,MRT,2019,national,,,,consumption,,,2.15,0.0512,0.0115,0.004,0.0145,6.9164,5.813,,,,,,,,,,,,,,,124.4526,4383849,1670.0288,1026.8215,TRUE,micro,extrapolation
MUS,2019,Sub-Saharan Africa,SSA,Mauritius,MUS,2019,national,,,,consumption,,,2.15,8e-04,1e-04,0,1e-04,17.6519,13.6099,,,,,,,,,,,,,,,18.0094,1265985,10956.945,7788.2697,TRUE,micro,extrapolation
MWI,2019,Sub-Saharan Africa,SSA,Malawi,MWI,2019,national,,,,consumption,,,2.15,0.6906,0.2855,0.1474,0.4173,2.138,1.5627,,,,,,,,,,,,,,,241.9305,18867337,573.4001,,TRUE,micro,interpolation
MYS,2019,East Asia & Pacific,EAP,Malaysia,MYS,2019,national,,,,income,,,2.15,1e-04,0,9.3992e-06,0,33.9062,25.0265,,,,,,,,,,,,,,,1.7269,32804020,11114.5427,6523.1009,TRUE,micro,extrapolation
NAM,2019,Sub-Saharan Africa,SSA,Namibia,NAM,2019,national,,,,consumption,,,2.15,0.1728,0.0621,0.0304,0.0891,10.8385,5.2862,,,,,,,,,,,,,,,6.8983,2446644,4596.6196,3427.6467,TRUE,micro,extrapolation
NCL,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
NER,2019,Sub-Saharan Africa,SSA,Niger,NER,2019,national,,,,consumption,,,2.15,0.5007,0.1524,0.0629,0.2016,2.876,2.1495,,,,,,,,,,,,,,,245.1597,23443393,520.9194,366.3839,TRUE,micro,extrapolation
NGA,2019,Sub-Saharan Africa,SSA,Nigeria,NGA,2019,national,,,,consumption,,,2.15,0.3092,0.0899,0.0366,0.1188,3.6535,2.9513,,,,,,,,,,,,,,,123.6724,203304492,2505.4627,1853.4945,TRUE,micro,extrapolation
NIC,2019,Latin America & Caribbean,LAC,Nicaragua,NIC,2019,national,,,,income,,,2.15,0.0407,0.0087,0.0032,0.0111,11.6882,8.0556,,,,,,,,,,,,,,,11.5284,6663924,1965.2779,1373.0625,TRUE,micro,extrapolation
NLD,2019,Other High Income Countries,OHI,Netherlands,NLD,2019,national,,,,income,,,2.15,0.001,4e-04,2e-04,6e-04,62.7148,54.417,,,,,,,,,,,,,,,0.8495,17344874,48443.7321,21162.6537,FALSE,micro,survey
NOR,2019,Other High Income Countries,OHI,Norway,NOR,2019,national,,,,income,,,2.15,0.0016,0.0014,0.0013,0.0042,74.0588,65.2839,,,,,,,,,,,,,,,10.7428,5347896,76712.2871,33268.0796,FALSE,micro,survey
NPL,2019,South Asia,SAS,Nepal,NPL,2019,national,,,,consumption,,,2.15,0.0283,0.0055,0.0016,0.0066,6.6629,5.3887,,,,,,,,,,,,,,,30.5129,28832496,1041.4296,857.9172,TRUE,micro,extrapolation
NRU,2019,East Asia & Pacific,EAP,Nauru,NRU,2019,national,,,,consumption,,,2.15,0.0081,9e-04,1e-04,9e-04,7.6747,6.1818,,,,,,,,,,,,,,,1.3761,12132,8365.0554,,TRUE,micro,extrapolation
NZL,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
OMN,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
PAK,2019,South Asia,SAS,Pakistan,PAK,2019,national,,,,consumption,,,2.15,0.0499,0.0063,0.0013,0.0071,4.9658,4.0653,,,,,,,,,,,,,,,33.2507,223293280,1431.2744,1230.482,TRUE,micro,extrapolation
PAN,2019,Latin America & Caribbean,LAC,Panama,PAN,2019,national,,,,income,,,2.15,0.01,0.0036,0.0021,0.0041,33.496,21.8541,,,,,,,,,,,,,,,0.5081,4232532,15166.8809,,FALSE,micro,survey
PER,2019,Latin America & Caribbean,LAC,Peru,PER,2019,national,,,,income,,,2.15,0.03,0.0077,0.0031,0.0105,13.7971,10.4066,,,,,,,,,,,,,,,1.8936,32824861,6550.4475,4311.3532,FALSE,micro,survey
PHL,2019,East Asia & Pacific,EAP,Philippines,PHL,2019,national,,,,consumption,,,2.15,0.0451,0.0077,0.0021,0.0092,7.2445,5.4586,,,,,,,,,,,,,,,19.3925,110380804,3589.6136,2557.7651,TRUE,micro,interpolation
PLW,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
PNG,2019,East Asia & Pacific,EAP,Papua New Guinea,PNG,2019,national,,,,consumption,,,2.15,0.3056,0.112,0.0563,0.1626,4.2632,3.2157,,,,,,,,,,,,,,,2.6999,9542486,2590.4942,,TRUE,micro,extrapolation
POL,2019,Europe & Central Asia,ECA,Poland,POL,2019,national,,,,consumption,,,2.15,0,0,0,0,20.4993,17.2409,,,,,,,,,,,,,,,1.8423,37965475,15053.2394,8818.639,FALSE,micro,survey
PRI,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
PRK,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
PRT,2019,Other High Income Countries,OHI,Portugal,PRT,2019,national,,,,income,,,2.15,0.0015,6e-04,3e-04,9e-04,35.2619,29.4276,,,,,,,,,,,,,,,0.6574,10286263,21617.4116,14100.0951,FALSE,micro,survey
PRY,2019,Latin America & Caribbean,LAC,Paraguay,PRY,2019,national,,,,income,,,2.15,0.0101,0.0019,6e-04,0.0023,19.46,13.3391,,,,,,,,,,,,,,,2539.9849,6530026,6229.212,4079.9709,FALSE,micro,survey
PSE,2019,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2019,national,,,,consumption,,,2.15,0.0058,6e-04,1e-04,7e-04,13.7295,11.3416,,,,,,,,,,,,,,,2.0663,4685306,3378.4346,3015.0645,TRUE,micro,extrapolation
PYF,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
QAT,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
ROU,2019,Europe & Central Asia,ECA,Romania,ROU,2019,national,,,,income,,,2.15,0.0216,0.0076,0.0045,0.0071,21.4669,19.0276,,,,,,,,,,,,,,,1.805,19371648,11252.8866,7546.5131,FALSE,micro,survey
RUS,2019,Europe & Central Asia,ECA,Russian Federation,RUS,2019,national,,,,consumption,,,2.15,3e-04,0,5.1517e-06,0,23.7168,17.9012,,,,,,,,,,,,,,,25.2183,144406261,9958.4697,5348.7827,FALSE,micro,survey
RWA,2019,Sub-Saharan Africa,SSA,Rwanda,RWA,2019,national,,,,consumption,,,2.15,0.4393,0.143,0.0638,0.1959,3.5058,2.3553,,,,,,,,,,,,,,,293.705,12835028,871.1099,652.0701,TRUE,micro,extrapolation
SAU,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
SDN,2019,Sub-Saharan Africa,SSA,Sudan,SDN,2019,national,,,,consumption,,,2.15,0.2317,0.0571,0.0213,0.0736,3.9489,3.1683,,,,,,,,,,,,,,,6.464,43232093,1950.0316,1744.1969,TRUE,micro,extrapolation
SEN,2019,Sub-Saharan Africa,SSA,Senegal,SEN,2019,national,,,,consumption,,,2.15,0.0887,0.017,0.0053,0.0208,6.0358,4.4737,,,,,,,,,,,,,,,238.5777,16000781,1409.9708,968.9019,TRUE,micro,extrapolation
SGP,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
SLB,2019,East Asia & Pacific,EAP,Solomon Islands,SLB,2019,national,,,,consumption,,,2.15,0.2469,0.0665,0.0267,0.0877,4.1749,3.2197,,,,,,,,,,,,,,,7.7144,674993,2203.9834,1397.6562,TRUE,micro,extrapolation
SLE,2019,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2019,national,,,,consumption,,,2.15,0.2468,0.0549,0.018,0.0676,3.9958,3.043,,,,,,,,,,,,,,,2128.5188,8046828,634.9856,554.1641,TRUE,micro,extrapolation
SLV,2019,Latin America & Caribbean,LAC,El Salvador,SLV,2019,national,,,,income,,,2.15,0.014,0.0028,9e-04,0.0034,12.9517,9.8868,,,,,,,,,,,,,,,0.515,6280217,4105.6462,3394.1369,FALSE,micro,survey
SMR,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
SOM,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
SRB,2019,Europe & Central Asia,ECA,Serbia,SRB,2019,national,,,,consumption,,,2.15,5e-04,6.2432e-06,8.6173e-08,6.2867e-06,15.2907,13.1989,,,,,,,,,,,,,,,47.9923,6945235,6567.9081,4573.373,FALSE,micro,survey
SSD,2019,Sub-Saharan Africa,SSA,South Sudan,SSD,2019,national,,,,consumption,,,2.15,0.7196,0.3626,0.223,0.611,1.9082,1.3498,,,,,,,,,,,,,,,34.92,10447666,787.1836,,TRUE,imputed,extrapolation
STP,2019,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2019,national,,,,consumption,,,2.15,0.1481,0.0364,0.0141,0.0476,5.5713,4.0826,,,,,,,,,,,,,,,11.4289,214599,1676.3963,,TRUE,micro,extrapolation
SUR,2019,Latin America & Caribbean,LAC,Suriname,SUR,2019,urban,,,,income,,,2.15,0.1553,0.1265,0.1185,0.0411,18.836,11.718,,,,,,,,,,,,,,,2.9343,396769,8756.1552,,TRUE,micro,extrapolation
SVK,2019,Europe & Central Asia,ECA,Slovak Republic,SVK,2019,national,,,,income,,,2.15,0.0012,3e-04,1e-04,3e-04,26.0436,24.7624,,,,,,,,,,,,,,,0.5793,5454147,18240.7209,10191.2609,FALSE,micro,survey
SVN,2019,Europe & Central Asia,ECA,Slovenia,SVN,2019,national,,,,income,,,2.15,0,0,0,0,43.4498,39.5008,,,,,,,,,,,,,,,0.6389,2088385,24125.392,12934.2198,FALSE,micro,survey
SWE,2019,Other High Income Countries,OHI,Sweden,SWE,2019,national,,,,income,,,2.15,0.0032,0.0024,0.0022,0.0029,57.7012,50.5687,,,,,,,,,,,,,,,9.2232,10278887,53490.3518,24363.0692,FALSE,micro,survey
SWZ,2019,Sub-Saharan Africa,SSA,Eswatini,SWZ,2019,national,,,,consumption,,,2.15,0.3365,0.1174,0.0562,0.1662,5.8893,3.0885,,,,,,,,,,,,,,,6.1177,1169613,3766.063,2385.8188,TRUE,micro,extrapolation
SXM,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
SYC,2019,Sub-Saharan Africa,SSA,Seychelles,SYC,2019,national,,,,income,,,2.15,0.0045,0.001,3e-04,0.0012,23.0576,20.2043,,,,,,,,,,,,,,,9.0271,97625,16747.3433,5783.1309,TRUE,micro,extrapolation
SYR,2019,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2019,national,,,,consumption,,,2.15,0.6877,0.2815,0.1433,0.4072,2.0963,1.5672,,,,,,,,,,,,,,,151.7781,20098251,781.3912,421.7236,TRUE,micro,extrapolation
TCA,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
TCD,2019,Sub-Saharan Africa,SSA,Chad,TCD,2019,national,,,,consumption,,,2.15,0.3088,0.0843,0.0326,0.1094,3.8111,2.878,,,,,,,,,,,,,,,237.6564,16126866,652.7032,486.454,TRUE,micro,extrapolation
TGO,2019,Sub-Saharan Africa,SSA,Togo,TGO,2019,national,,,,consumption,,,2.15,0.278,0.0826,0.0347,0.1105,4.6098,3.2489,,,,,,,,,,,,,,,246.5965,8243094,837.4929,631.6452,TRUE,micro,extrapolation
THA,2019,East Asia & Pacific,EAP,Thailand,THA,2019,national,,,,consumption,,,2.15,0.001,2e-04,1e-04,3e-04,16.0433,12.5394,,,,,,,,,,,,,,,13.2873,71307763,6453.8941,3331.8166,FALSE,micro,survey
TJK,2019,Europe & Central Asia,ECA,Tajikistan,TJK,2019,national,,,,consumption,,,2.15,0.039,0.0081,0.0029,0.0104,7.6947,6.2975,,,,,,,,,,,,,,,2.5948,9337003,1172.0791,815.9631,TRUE,micro,extrapolation
TKM,2019,Europe & Central Asia,ECA,Turkmenistan,TKM,2019,national,,,,consumption,,,2.15,0.012,0.0021,6e-04,0.0025,13.0405,9.3815,,,,,,,,,,,,,,,1.663,6158420,7422.3625,,TRUE,micro,extrapolation
TLS,2019,East Asia & Pacific,EAP,Timor-Leste,TLS,2019,national,,,,consumption,,,2.15,0.2196,0.0444,0.0134,0.0537,3.5563,3.0072,,,,,,,,,,,,,,,0.5748,1280438,1530.8111,823.769,TRUE,micro,extrapolation
TON,2019,East Asia & Pacific,EAP,Tonga,TON,2019,national,,,,consumption,,,2.15,0.0148,0.003,9e-04,0.0036,8.9147,7.3962,,,,,,,,,,,,,,,1.7136,104951,4633.061,4508.321,TRUE,micro,extrapolation
TTO,2019,Latin America & Caribbean,LAC,Trinidad and Tobago,TTO,2019,national,,,,income,,,2.15,0.0021,0.0011,0.0011,2e-04,30.4953,23.4559,,,,,,,,,,,,,,,4.6616,1519955,15576.4346,,TRUE,group,extrapolation
TUN,2019,Middle East & North Africa,MNA,Tunisia,TUN,2019,national,,,,consumption,,,2.15,8e-04,1e-04,0,1e-04,14.575,12.0356,,,,,,,,,,,,,,,0.7423,12049314,4094.8806,2992.3983,TRUE,micro,extrapolation
TUR,2019,Europe & Central Asia,ECA,Turkiye,TUR,2019,national,,,,consumption,,,2.15,0.0036,5e-04,1e-04,5e-04,22.2029,16.1847,,,,,,,,,,,,,,,1.6467,83481684,11935.3879,6972.1131,FALSE,micro,survey
TUV,2019,East Asia & Pacific,EAP,Tuvalu,TUV,2019,national,,,,consumption,,,2.15,0.0014,2e-04,0,2e-04,12.1256,9.0826,,,,,,,,,,,,,,,1.251,10956,4197.2392,,TRUE,micro,extrapolation
TZA,2019,Sub-Saharan Africa,SSA,Tanzania,TZA,2019,national,,,,consumption,,,2.15,0.4311,0.1276,0.0517,0.1678,3.3884,2.397,,,,,,,,,,,,,,,754.6215,59872579,1038.7363,601.2591,TRUE,micro,extrapolation
UGA,2019,Sub-Saharan Africa,SSA,Uganda,UGA,2019,national,,,,consumption,,,2.15,0.4172,0.1341,0.0595,0.184,3.556,2.487,,,,,,,,,,,,,,,1221.0876,42949080,920.0716,679.3153,TRUE,micro,interpolation
UKR,2019,Europe & Central Asia,ECA,Ukraine,UKR,2019,national,,,,consumption,,,2.15,0,0,0,0,14.9213,13.1278,,,,,,,,,,,,,,,7.0057,44386203,2425.635,1997.7584,FALSE,micro,survey
URY,2019,Latin America & Caribbean,LAC,Uruguay,URY,2019,national,,,,income,,,2.15,0.001,4e-04,3e-04,4e-04,28.7793,21.998,,,,,,,,,,,,,,,24.8543,3428409,17563.2082,,FALSE,micro,survey
USA,2019,Other High Income Countries,OHI,United States,USA,2019,national,,,,income,,,2.15,0.01,0.0078,0.007,0.0253,85.8747,64.7308,,,,,,,,,,,,,,,1,328329953,60698.0113,41117.6343,FALSE,micro,survey
UZB,2019,Europe & Central Asia,ECA,Uzbekistan,UZB,2019,national,,,,consumption,,,2.15,0.2802,0.0784,0.033,0.1052,3.6721,2.8908,,,,,,,,,,,,,,,1521.4752,33580350,3185.3346,2128.7367,TRUE,micro,extrapolation
VCT,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
VEN,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
VGB,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
VIR,2019,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
VNM,2019,East Asia & Pacific,EAP,Vietnam,VNM,2019,national,,,,consumption,,,2.15,0.0077,0.0014,5e-04,0.0018,14.7025,11.7817,,,,,,,,,,,,,,,7807.6123,95776716,3288.3531,1935.0125,TRUE,micro,interpolation
VUT,2019,East Asia & Pacific,EAP,Vanuatu,VUT,2019,national,,,,consumption,,,2.15,0.0925,0.0223,0.0079,0.028,5.5141,4.735,,,,,,,,,,,,,,,117.3665,304404,2838.9883,1820.4999,TRUE,micro,interpolation
WSM,2019,East Asia & Pacific,EAP,Samoa,WSM,2019,national,,,,consumption,,,2.15,0.0087,0.001,3e-04,0.0011,11.1628,8.2884,,,,,,,,,,,,,,,1.8513,211905,4322.4413,2968.6638,TRUE,micro,extrapolation
YEM,2019,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2019,national,,,,consumption,,,2.15,0.5884,0.2042,0.0946,0.2838,2.499,1.9128,,,,,,,,,,,,,,,255.6836,31546691,1182.5071,,TRUE,micro,extrapolation
ZAF,2019,Sub-Saharan Africa,SSA,South Africa,ZAF,2019,national,,,,consumption,,,2.15,0.2064,0.0692,0.0328,0.098,11.8975,4.7353,,,,,,,,,,,,,,,6.5494,58087055,6189.2892,4046.2205,TRUE,micro,extrapolation
ZMB,2019,Sub-Saharan Africa,SSA,Zambia,ZMB,2019,national,,,,consumption,,,2.15,0.6073,0.3183,0.2033,0.551,2.9806,1.6115,,,,,,,,,,,,,,,4.2238,18380477,1310.6222,,TRUE,micro,extrapolation
ZWE,2019,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2019,national,,,,consumption,,,2.15,0.3975,0.135,0.0609,0.1851,4.5002,2.6533,,,,,,,,,,,,,,,0.485,15354608,1342.9896,990.4512,FALSE,imputed,survey
ABW,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
AFG,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
AGO,2020,Sub-Saharan Africa,SSA,Angola,AGO,2019,national,,,,consumption,,,2.297,0.3509,0.1393,0.0747,0.2136,5.2981,3.3057,,,,,,,,,,,,,,,107.27,32353588,2569.7017,1404.1077,TRUE,micro,extrapolation
ALB,2020,Europe & Central Asia,ECA,Albania,ALB,2019,national,,,,consumption,,,2.213,0,0,0,0,13.7498,11.6073,,,,,,,,,,,,,,,50.3574,2854191,4543.3877,3591.2926,FALSE,micro,survey
AND,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
ARE,2020,Other High Income Countries,OHI,United Arab Emirates,ARE,2019,national,,,,income,,,2.477,0,0,0,0,85.9466,78.6864,,,,,,,,,,,,,,,2.8348,9211657,43785.4173,17854.9971,TRUE,group,extrapolation
ARG,2020,Latin America & Caribbean,LAC,Argentina,ARG,2019,urban,,,,income,,,2.517,0.0112,0.0042,0.0026,0.0042,26.0959,19.4754,,,,,,,,,,,,,,,10.8079,41339571,12716.2242,8271.9248,FALSE,micro,survey
ARM,2020,Europe & Central Asia,ECA,Armenia,ARM,2019,national,,,,consumption,,,2.486,0.019,0.0029,7e-04,0.0034,7.9063,6.714,,,,,,,,,,,,,,,167.3122,2820602,4561.9678,3804.3075,FALSE,micro,survey
ASM,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
ATG,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
AUS,2020,Other High Income Countries,OHI,Australia,AUS,2019,national,,,,income,,,2.244,0.005,0.0041,0.0035,0.0146,63.2951,51.7803,,,,,,,,,,,,,,,1.5293,25340217,58492.2057,32073.968,TRUE,micro,extrapolation
AUT,2020,Other High Income Countries,OHI,Austria,AUT,2019,national,,,,income,,,2.347,0.0065,0.0048,0.0042,0.0142,66.1682,57.6429,,,,,,,,,,,,,,,0.8309,8879920,46647.081,23852.0657,FALSE,micro,survey
AZE,2020,Europe & Central Asia,ECA,Azerbaijan,AZE,2019,national,,,,consumption,,,2.248,0,0,0,0,19.7505,16.3746,,,,,,,,,,,,,,,0.487,10024283,5348.4541,,TRUE,micro,extrapolation
BDI,2020,Sub-Saharan Africa,SSA,Burundi,BDI,2019,national,,,,consumption,,,2.205,0.7317,0.3146,0.1677,0.4692,2.0184,1.4988,,,,,,,,,,,,,,,654.4216,11874838,270.1373,207.1296,TRUE,micro,extrapolation
BEL,2020,Other High Income Countries,OHI,Belgium,BEL,2019,national,,,,income,,,2.355,8e-04,6e-04,6e-04,3e-04,58.9865,52.6285,,,,,,,,,,,,,,,0.8453,11488980,43107.2148,22164.8884,FALSE,micro,survey
BEN,2020,Sub-Saharan Africa,SSA,Benin,BEN,2019,national,,,,consumption,,,2.142,0.1917,0.0447,0.0156,0.0561,4.7459,3.5472,,,,,,,,,,,,,,,219.4763,12290444,1153.7262,787.1982,TRUE,micro,extrapolation
BFA,2020,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2019,national,,,,consumption,,,2.166,0.3095,0.0826,0.0312,0.106,4.345,2.9247,,,,,,,,,,,,,,,199.7414,20951639,716.0122,459.4514,TRUE,micro,extrapolation
BGD,2020,South Asia,SAS,Bangladesh,BGD,2019,national,,,,consumption,,,2.111,0.1048,0.0184,0.0051,0.0219,4.702,3.8028,,,,,,,,,,,,,,,29.5141,165516222,1575.6559,1081.9091,TRUE,micro,interpolation
BGR,2020,Europe & Central Asia,ECA,Bulgaria,BGR,2019,national,,,,income,,,2.149,0.0092,0.0035,0.0018,0.005,27.4294,20.8615,,,,,,,,,,,,,,,0.7354,6975761,8242.314,5205.7981,FALSE,micro,survey
BHR,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
BHS,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
BIH,2020,Europe & Central Asia,ECA,Bosnia and Herzegovina,BIH,2019,national,,,,consumption,,,2.199,6e-04,1e-04,0,2e-04,26.3434,21.8874,,,,,,,,,,,,,,,0.7819,3360711,5558.0826,4194.3972,TRUE,micro,extrapolation
BLR,2020,Europe & Central Asia,ECA,Belarus,BLR,2019,national,,,,consumption,,,2.167,0,0,0,0,19.1325,17.1343,,,,,,,,,,,,,,,6165.2094,9419758,6267.7658,3425.8628,FALSE,micro,survey
BLZ,2020,Latin America & Caribbean,LAC,Belize,BLZ,2019,national,,,,income,,,2.491,0.211,0.0965,0.0595,0.1549,8.0582,4.7844,,,,,,,,,,,,,,,1.309,389095,5907.3489,3519.5142,TRUE,micro,extrapolation
BMU,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
BOL,2020,Latin America & Caribbean,LAC,Bolivia,BOL,2019,national,,,,income,,,2.365,0.0239,0.0074,0.0035,0.0099,19.6077,14.6929,,,,,,,,,,,,,,,2.6119,11777315,3242.9488,2244.932,FALSE,micro,survey
BRA,2020,Latin America & Caribbean,LAC,Brazil,BRA,2019,national,,,,income,,,2.268,0.0577,0.0229,0.0127,0.0303,21.1151,12.8877,,,,,,,,,,,,,,,2.3274,211782878,8592.2102,5605.5095,FALSE,micro,survey
BRB,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
BRN,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
BTN,2020,South Asia,SAS,Bhutan,BTN,2019,national,,,,consumption,,,2.321,0.0059,0.001,3e-04,0.0012,13.5325,11.1228,,,,,,,,,,,,,,,20.4738,767459,3219.6414,1829.0473,TRUE,micro,interpolation
BWA,2020,Sub-Saharan Africa,SSA,Botswana,BWA,2019,national,,,,consumption,,,2.14,0.1309,0.0348,0.0137,0.0456,9.3453,5.1275,,,,,,,,,,,,,,,5.0087,2499702,6485.4604,2815.3277,TRUE,micro,extrapolation
CAF,2020,Sub-Saharan Africa,SSA,Central African Republic,CAF,2019,national,,,,consumption,,,2.303,0.6797,0.3225,0.1887,0.5172,2.3371,1.5808,,,,,,,,,,,,,,,306.8083,5209324,381.414,466.0255,TRUE,micro,interpolation
CAN,2020,Other High Income Countries,OHI,Canada,CAN,2019,national,,,,income,,,2.315,0.0025,8e-04,2e-04,9e-04,65.7328,56.113,,,,,,,,,,,,,,,1.2867,37601230,45113.0663,26398.3959,FALSE,micro,survey
CHE,2020,Other High Income Countries,OHI,Switzerland,CHE,2019,national,,,,income,,,2.259,3e-04,2e-04,2e-04,4e-04,77.4839,64.6636,,,,,,,,,,,,,,,1.3586,8575280,87123.6604,44823.3901,TRUE,micro,extrapolation
CHI,2020,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
CHL,2020,Latin America & Caribbean,LAC,Chile,CHL,2019,national,,,,income,,,2.354,0.0062,0.0036,0.0028,0.0034,27.0133,18.1061,,,,,,,,,,,,,,,478.9957,19039485,13761.3745,8799.0632,TRUE,micro,interpolation
CHN-R,2020,East Asia & Pacific,EAP,China,CHN,2019,rural,,,,consumption,,,2.21,0.0031,6e-04,2e-04,7e-04,9.9159,8.0993,,,,,,,,,,,,,,,3.495,558762145,10155.5114,4083.1129,FALSE,aggregate,survey
CHN-U,2020,East Asia & Pacific,EAP,China,CHN,2019,urban,,,,consumption,,,2.21,8e-04,2e-04,1e-04,2e-04,16.9772,13.3395,,,,,,,,,,,,,,,4.3185,848982855,10155.5114,4083.1129,FALSE,aggregate,survey
