cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
FJI,2000,East Asia & Pacific,EAP,Fiji,FJI,2000,national,,,,consumption,,,4.279,0.1991,0.051,0.0188,0.0651,9.5312,7.2156,,,,,,,,,,,,,,,0.9859,832509,4000.8547,,TRUE,micro,extrapolation
EGY,2000,Middle East & North Africa,MNA,"Egypt, Arab Rep.",EGY,2000,national,,,,consumption,,,2.038,0.0111,0.0021,8e-04,0.0024,6.6396,5.2402,,,,,,,,,,,,,,,4.8435,71371371,2535.5545,1997.9772,TRUE,mixed,interpolation
SRB,2000,Europe & Central Asia,ECA,Serbia,SRB,2000,national,,,,consumption,,,4.356,0.0321,0.0067,0.0023,0.0084,14.7353,12.132,,,,,,,,,,,,,,,47.9923,7516346,3193.259,2486.0819,TRUE,micro,extrapolation
TUR,2000,Europe & Central Asia,ECA,Turkiye,TUR,2000,national,,,,consumption,,,4.693,0.1844,0.0503,0.0196,0.0652,12.2103,9.0128,,,,,,,,,,,,,,,1.6467,64113547,6454.5729,4193.8813,TRUE,mixed,interpolation
AZE,2000,Europe & Central Asia,ECA,Azerbaijan,AZE,2000,national,,,,consumption,,,4.381,0.4476,0.135,0.0574,0.1821,6.1536,4.7289,,,,,,,,,,,,,,,0.487,8048600,1480.809,,TRUE,micro,interpolation
MNE,2000,Europe & Central Asia,ECA,Montenegro,MNE,2000,national,,,,consumption,,,6.381,0.1423,0.0319,0.0113,0.0407,12.8724,11.025,,,,,,,,,,,,,,,0.4187,604950,4431.5984,,TRUE,micro,extrapolation
BLR,2000,Europe & Central Asia,ECA,Belarus,BLR,2000,national,,,,consumption,,,4.195,0.5416,0.1826,0.0852,0.2569,4.646,3.9803,,,,,,,,,,,,,,,6165.2094,9979610,2616.9275,823.4098,FALSE,micro,survey
RUS,2000,Europe & Central Asia,ECA,Russian Federation,RUS,2000,national,,,,consumption,,,5.21,0.2771,0.0845,0.0371,0.1161,9.8294,7.7721,,,,,,,,,,,,,,,25.2183,146596869,5323.6665,1958.1189,FALSE,micro,survey
ARG,2000,Latin America & Caribbean,LAC,Argentina,ARG,2000,urban,,,,income,,,6.257,0.2371,0.1,0.0604,0.1365,20.1049,12.8203,,,,,,,,,,,,,,,10.8079,33045629,10672.722,6622.0475,FALSE,micro,survey
JOR,2000,Middle East & North Africa,MNA,Jordan,JOR,2000,national,,,,consumption,,,6.181,0.2248,0.0539,0.0191,0.0682,12.3657,9.4742,,,,,,,,,,,,,,,0.3292,5056174,3635.2922,,TRUE,mixed,interpolation
MDA,2000,Europe & Central Asia,ECA,Moldova,MDA,2000,national,,,,consumption,,,9.474,0.9581,0.6326,0.4521,1.1838,3.6782,2.8906,,,,,,,,,,,,,,,6.3825,2924668,1347.0928,1007.302,FALSE,micro,survey
MWI,2001,Sub-Saharan Africa,SSA,Malawi,MWI,2001,national,,,,consumption,,,0.969,0.1801,0.0422,0.0153,0.0538,3.1999,1.6272,,,,,,,,,,,,,,,241.9305,11498818,391.4421,,TRUE,micro,interpolation
LSO,2001,Sub-Saharan Africa,SSA,Lesotho,LSO,2001,national,,,,consumption,,,0.663,0.224,0.0995,0.0585,0.1637,2.781,1.5511,,,,,,,,,,,,,,,5.244,1999473,752.8163,417.2749,TRUE,micro,interpolation
BEN,2001,Sub-Saharan Africa,SSA,Benin,BEN,2001,national,,,,consumption,,,0.933,0.0843,0.0175,0.0057,0.0216,2.7061,2.0236,,,,,,,,,,,,,,,219.4763,7212041,908.3477,732.8037,TRUE,micro,extrapolation
SYR,2001,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2001,national,,,,consumption,,,0.857,3e-04,1e-04,0,1e-04,7.2917,5.5205,,,,,,,,,,,,,,,151.7781,16727948,1254.7846,1597.2784,TRUE,micro,interpolation
RWA,2001,Sub-Saharan Africa,SSA,Rwanda,RWA,2001,national,,,,consumption,,,0.784,0.2007,0.0575,0.0246,0.078,2.1873,1.3504,,,,,,,,,,,,,,,293.705,8223941,361.2032,326.4167,TRUE,micro,interpolation
BFA,2001,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2001,national,,,,consumption,,,1.026,0.2512,0.0749,0.0322,0.1022,2.3858,1.541,,,,,,,,,,,,,,,199.7414,12249764,444.5498,354.4745,TRUE,micro,interpolation
GHA,2001,Sub-Saharan Africa,SSA,Ghana,GHA,2001,national,,,,consumption,,,2.334,0.5644,0.2316,0.1248,0.352,2.8204,2.0812,,,,,,,,,,,,,,,1.751,20195577,1033.1215,,TRUE,micro,interpolation
SLB,2001,East Asia & Pacific,EAP,Solomon Islands,SLB,2001,national,,,,consumption,,,1.279,0.2839,0.0948,0.0447,0.1348,2.9105,1.9319,,,,,,,,,,,,,,,7.7144,440395,1608.9412,,TRUE,micro,extrapolation
ZMB,2001,Sub-Saharan Africa,SSA,Zambia,ZMB,2001,national,,,,consumption,,,1.448,0.3215,0.1028,0.0464,0.1429,3.0544,2.0567,,,,,,,,,,,,,,,4.2238,10191964,832.7657,,TRUE,micro,interpolation
NER,2001,Sub-Saharan Africa,SSA,Niger,NER,2001,national,,,,consumption,,,1.008,0.4637,0.1649,0.0792,0.2348,1.5496,1.0758,,,,,,,,,,,,,,,245.1597,12031430,403.1766,303.7373,TRUE,micro,interpolation
CHN-R,2001,East Asia & Pacific,EAP,China,CHN,2001,rural,,,,consumption,,,0.84,0.0666,0.0102,0.0025,0.0119,2.5264,1.922,,,,,,,,,,,,,,,3.495,800082679,2359.5725,869.2821,TRUE,aggregate,interpolation
BLZ,2001,Latin America & Caribbean,LAC,Belize,BLZ,2001,national,,,,income,,,1.338,0.0868,0.0412,0.0263,0.0588,8.5878,5.0989,,,,,,,,,,,,,,,1.309,248100,5795.3455,3750.8357,TRUE,micro,extrapolation
PNG,2001,East Asia & Pacific,EAP,Papua New Guinea,PNG,2001,national,,,,consumption,,,2.124,0.5633,0.2568,0.1476,0.4052,2.6432,1.8561,,,,,,,,,,,,,,,2.6999,5698489,1930.8741,,TRUE,micro,interpolation
COD,2001,Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2001,national,,,,consumption,,,1.415,0.8411,0.4675,0.3027,0.8041,0.9204,0.6542,,,,,,,,,,,,,,,630.6055,50106657,322.93,277.9433,TRUE,micro,extrapolation
CIV,2001,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2001,national,,,,consumption,,,1.214,0.08,0.0206,0.0082,0.0273,4.1776,2.9888,,,,,,,,,,,,,,,247.1344,17245468,1725.1559,,TRUE,micro,interpolation
MAR,2001,Middle East & North Africa,MNA,Morocco,MAR,2001,national,,,,consumption,,,1.271,0.0105,0.002,7e-04,0.0025,6.8387,4.9209,,,,,,,,,,,,,,,4.2908,28930097,2070.8477,1211.6648,TRUE,micro,interpolation
TZA,2001,Sub-Saharan Africa,SSA,Tanzania,TZA,2001,national,,,,consumption,,,1.051,0.4428,0.1431,0.0651,0.1981,1.5111,1.1395,,,,,,,,,,,,,,,754.6215,35414469,569.4756,425.2591,TRUE,micro,interpolation
MDG,2001,Sub-Saharan Africa,SSA,Madagascar,MDG,2001,national,,,,consumption,,,1.432,0.5402,0.2239,0.1184,0.3334,2.0862,1.3213,,,,,,,,,,,,,,,962.9596,16709665,487.6611,350.6455,FALSE,micro,survey
FSM,2001,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2001,national,,,,consumption,,,1.465,0.0238,0.0043,0.0014,0.0052,7.8406,5.7713,,,,,,,,,,,,,,,0.9772,111948,2840.9724,,TRUE,micro,extrapolation
IND-R,2001,South Asia,SAS,India,IND,2001,rural,,,,consumption,,,1.594,0.2227,0.0421,0.0124,0.0509,2.6666,2.1978,,,,,,,,,,,,,,,17.092,777743809,772.1708,502.9139,TRUE,micro,interpolation
MLI,2001,Sub-Saharan Africa,SSA,Mali,MLI,2001,national,,,,consumption,,,1.424,0.3364,0.1047,0.0449,0.1415,2.585,1.8675,,,,,,,,,,,,,,,205.2734,11583824,623.2664,418.9758,TRUE,micro,interpolation
IND-U,2001,South Asia,SAS,India,IND,2001,urban,,,,consumption,,,1.601,0.1217,0.0231,0.0069,0.0283,3.9366,3.0012,,,,,,,,,,,,,,,20.7873,301227098,772.1708,502.9139,TRUE,micro,interpolation
NGA,2001,Sub-Saharan Africa,SSA,Nigeria,NGA,2001,national,,,,consumption,,,1.497,0.4009,0.1536,0.0802,0.23,2.6174,1.8375,,,,,,,,,,,,,,,123.6724,126152678,1508.5539,1464.027,TRUE,micro,interpolation
NAM,2001,Sub-Saharan Africa,SSA,Namibia,NAM,2001,national,,,,consumption,,,1.281,0.1757,0.0515,0.0222,0.0702,6.3273,2.5581,,,,,,,,,,,,,,,6.8983,1856402,3056.4677,1763.886,TRUE,micro,extrapolation
CHN-U,2001,East Asia & Pacific,EAP,China,CHN,2001,urban,,,,consumption,,,1.021,0.0054,0.0017,0.0012,0.0017,5.429,4.5024,,,,,,,,,,,,,,,4.3185,471767321,2359.5725,869.2821,TRUE,aggregate,interpolation
UGA,2001,Sub-Saharan Africa,SSA,Uganda,UGA,2001,national,,,,consumption,,,1.286,0.3768,0.1183,0.052,0.1614,2.3152,1.5758,,,,,,,,,,,,,,,1221.0876,24763325,533.1149,423.7889,TRUE,micro,interpolation
SEN,2001,Sub-Saharan Africa,SSA,Senegal,SEN,2001,national,,,,consumption,,,1.356,0.2361,0.0586,0.021,0.0741,2.9525,2.0802,,,,,,,,,,,,,,,238.5777,9938027,1096.8954,824.106,TRUE,mixed,interpolation
TCD,2001,Sub-Saharan Africa,SSA,Chad,TCD,2001,national,,,,consumption,,,1.744,0.54,0.2098,0.1046,0.3046,2.1717,1.5975,,,,,,,,,,,,,,,237.6564,8538804,409.7037,,TRUE,micro,extrapolation
CPV,2001,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2001,national,,,,consumption,,,1.589,0.1043,0.0282,0.0115,0.0378,7.1947,4.157,,,,,,,,,,,,,,,47.6121,465958,2026.2792,,TRUE,micro,extrapolation
IDN-U,2001,East Asia & Pacific,EAP,Indonesia,IDN,2001,urban,,,,consumption,,,1.322,0.0316,0.0043,0.001,0.005,3.6878,2.9904,,,,,,,,,,,,,,,5098.1961,92887214,1885.6798,1196.2417,FALSE,micro,survey
STP,2001,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2001,national,,,,consumption,,,1.269,0.0375,0.0048,0.0011,0.0055,4.1077,3.3928,,,,,,,,,,,,,,,11.4289,146258,1068.8011,,TRUE,micro,interpolation
VUT,2001,East Asia & Pacific,EAP,Vanuatu,VUT,2001,national,,,,consumption,,,1.494,0.0644,0.0136,0.0045,0.0169,4.9572,3.8597,,,,,,,,,,,,,,,117.3665,197034,2572.3708,,TRUE,micro,extrapolation
COG,2001,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2001,national,,,,consumption,,,2.027,0.4871,0.1905,0.0967,0.2769,3.2547,2.0772,,,,,,,,,,,,,,,285.9693,3254101,2057.2004,838.2131,TRUE,micro,extrapolation
NPL,2001,South Asia,SAS,Nepal,NPL,2001,national,,,,consumption,,,1.453,0.1747,0.0383,0.0124,0.047,3.4918,2.4425,,,,,,,,,,,,,,,30.5129,24956071,560.5119,524.5624,TRUE,micro,interpolation
MOZ,2001,Sub-Saharan Africa,SSA,Mozambique,MOZ,2001,national,,,,consumption,,,1.497,0.6786,0.3008,0.1682,0.4675,1.7225,1.0799,,,,,,,,,,,,,,,21.988,18220716,321.0386,200.3737,TRUE,micro,interpolation
HTI,2001,Latin America & Caribbean,LAC,Haiti,HTI,2001,national,,,,income,,,1.785,0.6107,0.3197,0.2106,0.6024,2.6675,1.3638,,,,,,,,,,,,,,,31.1029,8511728,1303.226,1300.5039,FALSE,micro,survey
BDI,2001,Sub-Saharan Africa,SSA,Burundi,BDI,2001,national,,,,consumption,,,1.665,0.6452,0.2641,0.144,0.4165,1.7381,1.3204,,,,,,,,,,,,,,,654.4216,6465729,308.6452,207.975,TRUE,micro,interpolation
LBN,2001,Middle East & North Africa,MNA,Lebanon,LBN,2001,national,,,,consumption,,,1.223,0,0,0,0,21.4138,18.166,,,,,,,,,,,,,,,761.8333,4389200,6103.3943,5400.3024,TRUE,micro,extrapolation
SSD,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN-R,2001,East Asia & Pacific,EAP,Indonesia,IDN,2001,rural,,,,consumption,,,1.598,0.2209,0.0388,0.0106,0.0459,2.3915,2.1251,,,,,,,,,,,,,,,4746.8516,124225223,1885.6798,1196.2417,FALSE,micro,survey
UKR,2001,Europe & Central Asia,ECA,Ukraine,UKR,2001,national,,,,consumption,,,2.38,0.0504,0.0108,0.0037,0.0135,6.6191,5.6434,,,,,,,,,,,,,,,7.0057,48662400,1561.4103,625.8963,TRUE,micro,interpolation
TGO,2001,Sub-Saharan Africa,SSA,Togo,TGO,2001,national,,,,consumption,,,1.864,0.4995,0.1791,0.0843,0.2504,2.7002,1.8655,,,,,,,,,,,,,,,246.5965,5145426,662.8425,568.9731,TRUE,micro,extrapolation
ARM,2001,Europe & Central Asia,ECA,Armenia,ARM,2001,national,,,,consumption,,,1.936,0.1016,0.0201,0.0067,0.0256,4.8467,3.7717,,,,,,,,,,,,,,,167.3122,3133133,1385.0448,1391.4937,FALSE,micro,survey
GMB,2001,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2001,national,,,,consumption,,,1.716,0.4875,0.2017,0.1109,0.3177,2.8067,1.8024,,,,,,,,,,,,,,,15.1142,1479449,686.6877,,TRUE,micro,interpolation
ZWE,2001,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2001,national,,,,consumption,,,2.155,0.1014,0.017,0.004,0.0195,7.4448,5.1799,,,,,,,,,,,,,,,0.485,11910978,1689.7564,,TRUE,group,extrapolation
ROU,2001,Europe & Central Asia,ECA,Romania,ROU,2001,national,,,,consumption,,,2.726,0.1025,0.0223,0.0075,0.0278,6.2234,5.4352,,,,,,,,,,,,,,,1.805,22131970,4873.0932,2437.7984,FALSE,micro,survey
TLS,2001,East Asia & Pacific,EAP,Timor-Leste,TLS,2001,national,,,,consumption,,,2.097,0.3944,0.1158,0.0472,0.152,3.1813,2.4787,,,,,,,,,,,,,,,0.5748,893001,1084.9249,951.3663,FALSE,micro,survey
LAO,2001,East Asia & Pacific,EAP,Lao PDR,LAO,2001,national,,,,consumption,,,1.26,0.0411,0.007,0.0022,0.0087,3.5117,2.7901,,,,,,,,,,,,,,,3133.8118,5519707,954.4304,676.3293,TRUE,micro,interpolation
VNM,2001,East Asia & Pacific,EAP,Vietnam,VNM,2001,national,,,,consumption,,,1.718,0.1719,0.0363,0.0116,0.0445,3.7599,2.7858,,,,,,,,,,,,,,,7807.6123,79817777,1244.3065,705.4164,TRUE,micro,interpolation
BGD,2001,South Asia,SAS,Bangladesh,BGD,2001,national,,,,consumption,,,2.159,0.3315,0.0724,0.023,0.0885,3.4345,2.6728,,,,,,,,,,,,,,,29.5141,131670484,672.4676,547.5602,TRUE,micro,interpolation
KEN,2001,Sub-Saharan Africa,SSA,Kenya,KEN,2001,national,,,,consumption,,,1.428,0.1455,0.0398,0.0168,0.055,4.5274,3.0389,,,,,,,,,,,,,,,41.6348,31800343,1195.4438,923.3173,TRUE,micro,interpolation
SLE,2001,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2001,national,,,,consumption,,,2.549,0.8066,0.4354,0.2818,,1.8512,1.2791,,,,,,,,,,,,,,,2128.5188,4857096,354.0894,359.2097,TRUE,mixed,interpolation
AFG,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,2001,Sub-Saharan Africa,SSA,Guinea,GIN,2001,national,,,,consumption,,,1.715,0.4002,0.1355,0.0625,0.189,3.0365,2.1035,,,,,,,,,,,,,,,3446.9322,8445717,635.3318,,TRUE,micro,interpolation
BTN,2001,South Asia,SAS,Bhutan,BTN,2001,national,,,,consumption,,,2,0.2388,0.0547,0.0173,0.0666,4.4919,3.1761,,,,,,,,,,,,,,,20.4738,603234,1176.6533,483.4256,TRUE,micro,extrapolation
SDN,2001,Sub-Saharan Africa,SSA,Sudan,SDN,2001,national,,,,consumption,,,2.349,0.2835,0.0863,0.0378,0.1184,4.1539,3.3525,,,,,,,,,,,,,,,6.464,26947253,1973.7645,1440.6746,TRUE,micro,extrapolation
BWA,2001,Sub-Saharan Africa,SSA,Botswana,BWA,2001,national,,,,consumption,,,2.239,0.3242,0.1266,0.0658,0.1898,8.7741,3.5204,,,,,,,,,,,,,,,5.0087,1761930,4831.6665,1391.0057,TRUE,mixed,interpolation
TUN,2001,Middle East & North Africa,MNA,Tunisia,TUN,2001,national,,,,consumption,,,2.207,0.0408,0.0078,0.0025,0.0097,9.3863,7.016,,,,,,,,,,,,,,,0.7423,9995123,2904.8218,1359.1456,TRUE,mixed,interpolation
CAF,2001,Sub-Saharan Africa,SSA,Central African Republic,CAF,2001,national,,,,consumption,,,2.439,0.7537,0.4562,0.3287,0.9399,2.3119,1.2215,,,,,,,,,,,,,,,306.8083,3844773,455.3384,,TRUE,mixed,interpolation
PHL,2001,East Asia & Pacific,EAP,Philippines,PHL,2001,national,,,,consumption,,,2.21,0.1585,0.0345,0.0112,0.0424,5.9373,4.0848,,,,,,,,,,,,,,,19.3925,79626086,1848.0149,1407.2983,TRUE,micro,interpolation
KGZ,2001,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2001,national,,,,consumption,,,2.514,0.455,0.1272,0.0493,0.1646,3.1913,2.6542,,,,,,,,,,,,,,,19.3727,4945100,749.4197,500.2204,FALSE,micro,survey
NIC,2001,Latin America & Caribbean,LAC,Nicaragua,NIC,2001,national,,,,consumption,,,2.037,0.1701,0.0465,0.0185,0.0609,5.5896,3.9518,,,,,,,,,,,,,,,11.5284,5192764,1452.3466,1092.5435,FALSE,micro,survey
MMR,2001,East Asia & Pacific,EAP,Myanmar,MMR,2001,national,,,,consumption,,,2.379,0.8164,0.3763,0.2089,0.5731,1.8584,1.3815,,,,,,,,,,,,,,,389.8429,46014826,363.3176,,TRUE,micro,extrapolation
DZA,2001,Middle East & North Africa,MNA,Algeria,DZA,2001,national,,,,consumption,,,2.374,0.0645,0.0134,0.0047,0.0167,6.797,5.6485,,,,,,,,,,,,,,,38.2097,31200985,3188.2062,1096.2771,TRUE,group,interpolation
ETH,2001,Sub-Saharan Africa,SSA,Ethiopia,ETH,2001,national,,,,consumption,,,1.982,0.4465,0.1172,0.0431,0.1491,2.5171,2.111,,,,,,,,,,,,,,,8.4964,69018932,270.4288,,TRUE,micro,interpolation
LKA,2001,South Asia,SAS,Sri Lanka,LKA,2001,national,,,,consumption,,,1.88,0.0719,0.012,0.0032,0.0141,5.5933,3.9915,,,,,,,,,,,,,,,55.5009,18920275,1965.8209,1322.267,TRUE,micro,interpolation
COM,2001,Sub-Saharan Africa,SSA,Comoros,COM,2001,national,,,,consumption,,,2.513,0.2045,0.0619,0.0267,0.0846,8.6559,4.6347,,,,,,,,,,,,,,,213.5182,547741,1205.5092,1140.959,TRUE,micro,extrapolation
TJK,2001,Europe & Central Asia,ECA,Tajikistan,TJK,2001,national,,,,consumption,,,2.218,0.4666,0.1439,0.0628,0.1967,2.7367,2.2999,,,,,,,,,,,,,,,2.5948,6408810,461.578,553.3789,TRUE,micro,interpolation
ZAF,2001,Sub-Saharan Africa,SSA,South Africa,ZAF,2001,national,,,,consumption,,,1.897,0.3227,0.1147,0.0518,0.1624,6.5181,3.1233,,,,,,,,,,,,,,,6.5494,47229714,4820.6443,2884.0819,TRUE,mixed,interpolation
TON,2001,East Asia & Pacific,EAP,Tonga,TON,2001,national,,,,consumption,,,2.516,0.0387,0.0108,0.0043,0.0141,11.4276,9.0571,,,,,,,,,,,,,,,1.7136,103210,3693.13,,TRUE,micro,interpolation
COL,2001,Latin America & Caribbean,LAC,Colombia,COL,2001,national,,,,income,,,2.262,0.224,0.1136,0.0798,0.1459,8.3483,4.5875,,,,,,,,,,,,,,,1419.3743,39837875,4007.528,2803.3639,FALSE,micro,survey
SWZ,2001,Sub-Saharan Africa,SSA,Eswatini,SWZ,2001,national,,,,consumption,,,1.764,0.4644,0.1629,0.0766,0.2281,3.5201,1.9108,,,,,,,,,,,,,,,6.1177,1041396,2411.3739,1785.9966,TRUE,micro,interpolation
MNG,2001,East Asia & Pacific,EAP,Mongolia,MNG,2001,national,,,,consumption,,,2.481,0.2674,0.0749,0.0303,0.0998,4.2546,3.6095,,,,,,,,,,,,,,,873.542,2472601,1589.4037,,TRUE,mixed,interpolation
LCA,2001,Latin America & Caribbean,LAC,St. Lucia,LCA,2001,national,,,,income,,,2.38,0.2889,0.1097,0.0577,0.1673,5.2478,3.7372,,,,,,,,,,,,,,,2.0792,160594,8790.7148,,TRUE,mixed,interpolation
KIR,2001,East Asia & Pacific,EAP,Kiribati,KIR,2001,national,,,,consumption,,,2.583,0.1891,0.0568,0.0239,0.0766,5.6154,4.4989,,,,,,,,,,,,,,,0.981,90531,1427.9571,,TRUE,micro,extrapolation
YEM,2001,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2001,national,,,,consumption,,,2.552,0.1565,0.036,0.0124,0.0452,5.8892,4.7066,,,,,,,,,,,,,,,255.6836,19143457,2250.2042,,TRUE,micro,interpolation
CHL,2001,Latin America & Caribbean,LAC,Chile,CHL,2001,national,,,,income,,,2.145,0.0567,0.0219,0.0136,0.0272,13.7709,8.1395,,,,,,,,,,,,,,,478.9957,15523978,8722.5755,4607.7699,TRUE,micro,interpolation
MRT,2001,Sub-Saharan Africa,SSA,Mauritania,MRT,2001,national,,,,consumption,,,2.469,0.2895,0.0879,0.0373,0.1178,4.7701,3.6045,,,,,,,,,,,,,,,124.4526,2761823,1224.6808,792.9037,TRUE,micro,interpolation
WSM,2001,East Asia & Pacific,EAP,Samoa,WSM,2001,national,,,,consumption,,,2.475,0.0482,0.0094,0.0029,0.0114,9.6582,6.9064,,,,,,,,,,,,,,,1.8513,185530,3175.3769,,TRUE,micro,extrapolation
DJI,2001,Middle East & North Africa,MNA,Djibouti,DJI,2001,national,,,,consumption,,,2.072,0.2161,0.0649,0.0281,0.0888,4.6664,3.5004,,,,,,,,,,,,,,,104.7365,765490,1588.8919,,TRUE,micro,extrapolation
KHM,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,2001,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2001,national,,,,consumption,,,2.076,0.0231,0.0042,0.0013,0.0051,12.3674,8.7134,,,,,,,,,,,,,,,13944.9043,66674851,3947.7991,1946.3611,TRUE,mixed,interpolation
SLV,2001,Latin America & Caribbean,LAC,El Salvador,SLV,2001,national,,,,income,,,2.557,0.175,0.0786,0.0486,0.129,10.1753,6.4419,,,,,,,,,,,,,,,0.515,5988095,2968.6315,2648.2093,FALSE,micro,survey
ALB,2001,Europe & Central Asia,ECA,Albania,ALB,2001,national,,,,consumption,,,2.55,0.0348,0.0059,0.0017,0.0072,7.4935,6.2454,,,,,,,,,,,,,,,50.3574,3060173,2143.5268,1567.7121,TRUE,micro,interpolation
GUY,2001,Latin America & Caribbean,LAC,Guyana,GUY,2001,national,,,,income,,,3.091,0.1763,0.0828,0.0558,0.1908,8.6535,6.2446,,,,,,,,,,,,,,,115.6263,759809,3870.7386,,TRUE,micro,extrapolation
DOM,2001,Latin America & Caribbean,LAC,Dominican Republic,DOM,2001,national,,,,income,,,2.805,0.0974,0.0289,0.0132,0.0406,13.3936,8.3732,,,,,,,,,,,,,,,24.3906,8669040,4214.5738,2978.4512,FALSE,micro,survey
PRY,2001,Latin America & Caribbean,LAC,Paraguay,PRY,2001,national,,,,income,,,2.047,0.0811,0.0302,0.0158,0.0451,14.8449,8.7099,,,,,,,,,,,,,,,2539.9849,5211541,3954.6931,2554.9716,FALSE,micro,survey
SOM,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2001,Latin America & Caribbean,LAC,Peru,PER,2001,national,,,,income,,,2.891,0.2887,0.12,0.0668,0.1875,7.8009,4.9391,,,,,,,,,,,,,,,1.8936,27014909,3255.59,2134.7473,FALSE,micro,survey
ECU,2001,Latin America & Caribbean,LAC,Ecuador,ECU,2001,national,,,,income,,,2.389,0.2432,0.0988,0.0575,0.144,7.9819,4.5068,,,,,,,,,,,,,,,0.5745,12845521,4322.3419,2746.2737,TRUE,micro,interpolation
GEO,2001,Europe & Central Asia,ECA,Georgia,GEO,2001,national,,,,consumption,,,2.495,0.2988,0.1036,0.0532,0.1605,4.5777,3.5108,,,,,,,,,,,,,,,0.9247,4014373,1667.4774,,FALSE,micro,survey
GNQ,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,2001,Middle East & North Africa,MNA,Iraq,IRQ,2001,national,,,,consumption,,,5.337,0.0622,0.0108,0.003,0.0128,12.379,10.558,,,,,,,,,,,,,,,586.4968,25425663,4079.1119,,TRUE,micro,extrapolation
MKD,2001,Europe & Central Asia,ECA,North Macedonia,MKD,2001,national,,,,consumption,,,3.301,0.139,0.0419,0.0171,0.0556,9.098,7.383,,,,,,,,,,,,,,,22.1667,2034882,3169.3251,2105.6533,TRUE,micro,interpolation
SUR,2001,Latin America & Caribbean,LAC,Suriname,SUR,2001,urban,,,,income,,,2.814,0.2113,0.1512,0.1336,0.0844,13.4335,8.3571,,,,,,,,,,,,,,,2.9343,324200,6244.7234,,TRUE,micro,extrapolation
PSE,2001,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2001,national,,,,consumption,,,3.315,0.035,0.0079,0.0028,0.0101,12.0319,9.6562,,,,,,,,,,,,,,,2.0663,2997784,2153.4599,2104.6171,TRUE,micro,extrapolation
MYS,2001,East Asia & Pacific,EAP,Malaysia,MYS,2001,national,,,,income,,,2.932,0.0526,0.0111,0.0036,0.0137,16.1704,10.657,,,,,,,,,,,,,,,1.7269,23542517,6330.6181,2649.1353,TRUE,mixed,interpolation
KSV,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,2001,Latin America & Caribbean,LAC,Guatemala,GTM,2001,national,,,,income,,,2.299,0.1143,0.0401,0.0209,0.06,11.8502,6.8928,,,,,,,,,,,,,,,4.4033,11871565,3192.3024,2625.7468,TRUE,micro,interpolation
BRA,2001,Latin America & Caribbean,LAC,Brazil,BRA,2001,national,,,,income,,,2.981,0.2059,0.0848,0.0487,0.1341,13.8743,7.2117,,,,,,,,,,,,,,,2.3274,178211881,6749.8808,4017.5172,FALSE,micro,survey
DMA,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,2001,Europe & Central Asia,ECA,Uzbekistan,UZB,2001,national,,,,consumption,,,2.175,0.8124,0.37,0.2032,0.564,1.6369,1.3035,,,,,,,,,,,,,,,1521.4752,24964450,1313.1923,,TRUE,micro,interpolation
CRI,2001,Latin America & Caribbean,LAC,Costa Rica,CRI,2001,national,,,,income,,,3.038,0.0878,0.0366,0.0224,0.056,18.395,11.2837,,,,,,,,,,,,,,,372.6693,4053222,7768.439,4658.3224,FALSE,micro,survey
