cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
KSV,2000,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
GTM,2000,Latin America & Caribbean,LAC,Guatemala,GTM,2000,national,,,,income,,,2.204,0.1011,0.0361,0.0191,0.0542,11.8189,6.8622,0.531,0.5418,0.4738,0.0119,0.0232,0.0324,0.0413,0.0514,0.0638,0.0799,0.1047,0.1526,0.4386,,4.4033,11589761,3195.3943,2591.6301,FALSE,micro,survey
BRA,2000,Latin America & Caribbean,LAC,Brazil,BRA,2000,national,,,,income,,,2.985,0.2152,0.0895,0.0521,0.1294,13.3302,,,,,,,,,,,,,,,,2.3274,174790339,6787.669,4072.1311,TRUE,micro,interpolation
DMA,2000,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
GRD,2000,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
CRI,2000,Latin America & Caribbean,LAC,Costa Rica,CRI,2000,national,,,,income,,,3.056,0.114,0.0506,0.0332,0.064,13.4951,9.1737,0.4206,0.4745,0.4389,0.0113,0.0273,0.0389,0.0497,0.061,0.0757,0.0947,0.1202,0.1644,0.3568,,372.6693,3962369,7678.4916,4655.673,FALSE,micro,survey
GAB,2000,Sub-Saharan Africa,SSA,Gabon,GAB,2000,national,,,,consumption,,,3.492,0.1724,0.0474,0.019,0.0627,9.2181,6.2319,0.3012,0.4218,0.3641,0.0227,0.0355,0.0455,0.0551,0.0656,0.0781,0.0942,0.1166,0.1553,0.3315,,319.1603,1228359,7888.0621,2315.2417,TRUE,micro,extrapolation
KAZ,2000,Europe & Central Asia,ECA,Kazakhstan,KAZ,2000,national,,,,consumption,,,3.482,0.3605,0.1171,0.0533,0.1629,5.5261,,,,,,,,,,,,,,,,125.2634,14883626,4446.4525,2020.167,TRUE,micro,interpolation
AGO,2000,Sub-Saharan Africa,SSA,Angola,AGO,2000,national,,,,consumption,,,3.456,0.3695,0.1663,0.1015,0.2859,7.3617,4.6645,0.5126,0.5196,0.4643,0.0098,0.022,0.0334,0.045,0.0566,0.0705,0.0881,0.1135,0.1587,0.4025,,107.27,16395477,2451.5098,,TRUE,micro,extrapolation
LBR,2000,Sub-Saharan Africa,SSA,Liberia,LBR,2000,national,,,,consumption,,,2.962,0.5873,0.2231,0.1158,0.3393,3.2421,2.06,0.2366,0.3648,0.296,0.0237,0.0413,0.0537,0.064,0.0752,0.0866,0.1001,0.1205,0.152,0.2829,,47.996,2848447,775.9638,1058.5541,TRUE,micro,extrapolation
VCT,2000,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
HND,2000,Latin America & Caribbean,LAC,Honduras,HND,2000,national,,,,income,,,5.216,0.4826,0.2473,0.1632,0.4231,9.3252,,,,,,,,,,,,,,,,10.8388,6574510,1777.9202,1326.9822,TRUE,micro,interpolation
THA,2000,East Asia & Pacific,EAP,Thailand,THA,2000,national,,,,consumption,,,3.453,0.2053,0.0474,0.0161,0.0589,8.5666,5.805,0.3017,0.4283,0.3897,0.0256,0.036,0.0437,0.0523,0.0623,0.0742,0.0912,0.1175,0.1605,0.3369,,13.2873,62952639,3517.7989,1903.0476,FALSE,micro,survey
BOL,2000,Latin America & Caribbean,LAC,Bolivia,BOL,2000,national,,,,income,,,3.767,0.3645,0.2166,0.163,0.4735,11.052,5.8186,0.8653,0.6164,0.624,0.0024,0.0084,0.0203,0.0325,0.0463,0.0605,0.079,0.1092,0.1632,0.4784,,2.6119,8418270,2059.1853,1503.2481,FALSE,micro,survey
JAM,2000,Latin America & Caribbean,LAC,Jamaica,JAM,2000,national,,,,consumption,,,4.114,0.1209,0.0343,0.0147,0.0462,13.9687,,,,,,,,,,,,,,,,70.3916,2654698,4841.3157,,TRUE,micro,interpolation
FJI,2000,East Asia & Pacific,EAP,Fiji,FJI,2000,national,,,,consumption,,,4.279,0.2077,0.054,0.0201,0.0691,9.3437,7.4405,0.2401,0.381,0.3325,0.0272,0.0397,0.0498,0.0599,0.07,0.0824,0.0977,0.1192,0.1579,0.2962,,0.9859,811011,4106.9664,,TRUE,micro,extrapolation
EGY,2000,Middle East & North Africa,MNA,"Egypt, Arab Rep.",EGY,2000,national,,,,consumption,,,2.038,0.0111,0.0021,8e-04,0.0024,6.6393,,,,,,,,,,,,,,,,4.8435,68831561,2631.171,2073.3251,TRUE,mixed,interpolation
SRB,2000,Europe & Central Asia,ECA,Serbia,SRB,2000,national,,,,consumption,,,4.356,0.0321,0.0067,0.0023,0.0084,14.738,13.4889,0.1816,0.3274,0.2646,0.0321,0.0476,0.0577,0.0672,0.0772,0.0883,0.1015,0.1184,0.1474,0.2624,,47.9923,7516346,3193.2597,2486.2384,TRUE,micro,extrapolation
TUR,2000,Europe & Central Asia,ECA,Turkiye,TUR,2000,national,,,,consumption,,,4.693,0.1838,0.0502,0.0195,0.0651,12.2207,,,,,,,,,,,,,,,,1.6467,63240196,6543.7314,4251.8124,TRUE,mixed,interpolation
AZE,2000,Europe & Central Asia,ECA,Azerbaijan,AZE,2000,national,,,,consumption,,,4.381,0.4476,0.135,0.0574,0.1821,6.1536,,,,,,,,,,,,,,,,0.487,8048600,1480.7567,,TRUE,micro,interpolation
MNE,2000,Europe & Central Asia,ECA,Montenegro,MNE,2000,national,,,,consumption,,,6.381,0.1423,0.0319,0.0113,0.0407,12.8724,12.4719,0.1507,0.3022,0.2556,0.035,0.0503,0.0602,0.0695,0.0792,0.0914,0.1038,0.1205,0.1501,0.24,,0.4187,604950,4429.6148,,TRUE,micro,extrapolation
BLR,2000,Europe & Central Asia,ECA,Belarus,BLR,2000,national,,,,consumption,,,4.195,0.5416,0.1826,0.0852,0.2569,4.646,3.9803,0.1653,0.3117,0.2643,0.0309,0.0478,0.059,0.0697,0.0802,0.0916,0.1057,0.1241,0.1506,0.2404,,6165.2094,9979610,2616.913,823.411,FALSE,micro,survey
RUS,2000,Europe & Central Asia,ECA,Russian Federation,RUS,2000,national,,,,consumption,,,5.21,0.2771,0.0845,0.0371,0.1161,9.8294,7.7721,0.2345,0.3709,0.3361,0.0249,0.0394,0.0502,0.0609,0.0727,0.0862,0.1029,0.1257,0.1608,0.2762,,25.2183,146596869,5323.6624,1958.1173,FALSE,micro,survey
ARG,2000,Latin America & Caribbean,LAC,Argentina,ARG,2000,urban,,,,income,,,6.257,0.2371,0.1,0.0604,0.1365,20.1049,,0.4928,0.5106,0.5095,0.0095,0.0224,0.0325,0.0433,0.056,0.0718,0.0911,0.1221,0.1745,0.377,,10.8079,32867365,10730.6082,6657.9638,FALSE,micro,survey
JOR,2000,Middle East & North Africa,MNA,Jordan,JOR,2000,national,,,,consumption,,,6.181,0.1922,0.0439,0.0151,0.0551,13.1718,,,,,,,,,,,,,,,,0.3292,5122495,3587.8267,2602.3615,TRUE,mixed,interpolation
MDA,2000,Europe & Central Asia,ECA,Moldova,MDA,2000,national,,,,consumption,,,9.474,0.9581,0.6326,0.4521,1.1838,3.6782,2.8913,0.2235,0.3643,0.3084,0.0274,0.0418,0.0527,0.0625,0.0729,0.085,0.0999,0.12,0.1533,0.2845,,6.3825,2923783,1338.2633,998.973,FALSE,micro,survey
MWI,2001,Sub-Saharan Africa,SSA,Malawi,MWI,2001,national,,,,consumption,,,0.969,0.1833,0.0431,0.0156,0.055,3.17,,,,,,,,,,,,,,,,241.9305,11432001,272.7703,,TRUE,micro,interpolation
LSO,2001,Sub-Saharan Africa,SSA,Lesotho,LSO,2001,national,,,,consumption,,,0.663,0.2277,0.1008,0.0594,0.1661,2.7306,,,,,,,,,,,,,,,,5.244,2035738,739.4073,409.8425,TRUE,micro,interpolation
BEN,2001,Sub-Saharan Africa,SSA,Benin,BEN,2001,national,,,,consumption,,,0.933,0.0843,0.0175,0.0057,0.0216,2.7079,2.0626,0.2464,0.3858,0.3157,0.0286,0.0412,0.0503,0.0588,0.0693,0.0806,0.0947,0.1145,0.1509,0.3112,,219.4763,7076728,925.7161,746.8155,TRUE,micro,extrapolation
SYR,2001,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2001,national,,,,consumption,,,0.857,2e-04,1e-04,0,1e-04,7.2214,,,,,,,,,,,,,,,,151.7781,16766555,1240.8422,1651,TRUE,micro,interpolation
RWA,2001,Sub-Saharan Africa,SSA,Rwanda,RWA,2001,national,,,,consumption,,,0.784,0.2068,0.0594,0.0255,0.0806,2.1598,,,,,,,,,,,,,,,,293.705,8231150,360.6833,325.9216,TRUE,micro,interpolation
BFA,2001,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2001,national,,,,consumption,,,1.026,0.2514,0.0751,0.0323,0.1025,2.3836,,,,,,,,,,,,,,,,199.7414,11944589,455.9077,363.531,TRUE,micro,interpolation
GHA,2001,Sub-Saharan Africa,SSA,Ghana,GHA,2001,national,,,,consumption,,,2.334,0.5796,0.241,0.1308,0.368,2.7425,,,,,,,,,,,,,,,,1.751,19756929,1056.0709,,TRUE,micro,interpolation
SLB,2001,East Asia & Pacific,EAP,Solomon Islands,SLB,2001,national,,,,consumption,,,1.279,0.268,0.0883,0.0412,0.1251,3.0151,2.131,0.3659,0.461,0.4151,0.0185,0.0312,0.0405,0.05,0.0603,0.0727,0.0902,0.1161,0.1629,0.3575,,7.7144,423949,1737.1574,,TRUE,micro,extrapolation
ZMB,2001,Sub-Saharan Africa,SSA,Zambia,ZMB,2001,national,,,,consumption,,,1.448,0.3246,0.1039,0.047,0.1446,3.0446,,,,,,,,,,,,,,,,4.2238,10692197,793.8049,,TRUE,micro,interpolation
NER,2001,Sub-Saharan Africa,SSA,Niger,NER,2001,national,,,,consumption,,,1.008,0.4639,0.1651,0.0794,0.2354,1.5517,,,,,,,,,,,,,,,,245.1597,11751364,412.7854,310.908,TRUE,micro,interpolation
CHN-R,2001,East Asia & Pacific,EAP,China,CHN,2001,rural,,,,consumption,,,0.84,0.0666,0.0102,0.0025,0.0119,2.5264,,,,,,,,,,,,,,,,3.495,800082679,2359.5682,869.2806,TRUE,aggregate,interpolation
BLZ,2001,Latin America & Caribbean,LAC,Belize,BLZ,2001,national,,,,income,,,1.338,0.0818,0.0381,0.0243,0.0532,9.2135,4.9221,0.5293,0.5326,0.4815,0.0093,0.0228,0.034,0.0429,0.0534,0.0666,0.0846,0.1095,0.1525,0.4244,,1.309,255068,4342.0887,3470.3522,TRUE,micro,extrapolation
PNG,2001,East Asia & Pacific,EAP,Papua New Guinea,PNG,2001,national,,,,consumption,,,2.124,0.5631,0.253,0.1438,0.3963,2.6395,,,,,,,,,,,,,,,,2.6999,5974627,1841.6399,,TRUE,micro,interpolation
CIV,2001,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2001,national,,,,consumption,,,1.214,0.0799,0.0205,0.0082,0.0273,4.1733,,,,,,,,,,,,,,,,247.1344,16853027,1765.3281,,TRUE,micro,interpolation
MAR,2001,Middle East & North Africa,MNA,Morocco,MAR,2001,national,,,,consumption,,,1.271,0.0105,0.002,7e-04,0.0025,6.8387,,,,,,,,,,,,,,,,4.2908,29126323,1869.6669,1075.3316,TRUE,micro,interpolation
TZA,2001,Sub-Saharan Africa,SSA,Tanzania,TZA,2001,national,,,,consumption,,,1.051,0.4414,0.1422,0.0647,0.1968,1.5155,,,,,,,,,,,,,,,,754.6215,34385849,586.5109,443.1915,TRUE,micro,interpolation
MDG,2001,Sub-Saharan Africa,SSA,Madagascar,MDG,2001,national,,,,consumption,,,1.432,0.5402,0.2239,0.1184,0.3334,2.0862,1.3213,0.3812,0.4744,0.4576,0.019,0.0297,0.0381,0.0467,0.0569,0.0701,0.0885,0.1157,0.1688,0.3664,,962.9596,16260933,501.1185,360.3218,FALSE,micro,survey
FSM,2001,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2001,national,,,,consumption,,,1.465,0.0238,0.0043,0.0014,0.0053,7.8361,5.882,0.3033,0.4236,0.3699,0.022,0.0336,0.0437,0.0541,0.067,0.0794,0.0947,0.1187,0.1619,0.3248,,0.9772,107170,2968.9207,,TRUE,micro,extrapolation
IND-R,2001,South Asia,SAS,India,IND,2001,rural,,,,consumption,,,1.594,0.2228,0.0421,0.0124,0.051,2.666,,,,,,,,,,,,,,,,17.092,774881568,774.8719,504.6739,TRUE,micro,interpolation
MLI,2001,Sub-Saharan Africa,SSA,Mali,MLI,2001,national,,,,consumption,,,1.424,0.3345,0.1034,0.0439,0.1391,2.5939,,,,,,,,,,,,,,,,205.2734,11271603,640.5307,430.5814,TRUE,micro,interpolation
IND-U,2001,South Asia,SAS,India,IND,2001,urban,,,,consumption,,,1.601,0.1218,0.0231,0.0069,0.0283,3.9356,,,,,,,,,,,,,,,,20.7873,300118526,774.8719,504.6739,TRUE,micro,interpolation
NGA,2001,Sub-Saharan Africa,SSA,Nigeria,NGA,2001,national,,,,consumption,,,1.497,0.4012,0.1536,0.0801,0.2298,2.6081,,,,,,,,,,,,,,,,123.6724,125394046,1498.5229,1454.2921,TRUE,micro,interpolation
NAM,2001,Sub-Saharan Africa,SSA,Namibia,NAM,2001,national,,,,consumption,,,1.281,0.1754,0.0514,0.0222,0.0701,6.3305,2.9056,0.7225,0.6332,0.629,0.0115,0.0187,0.0241,0.0294,0.0361,0.045,0.0597,0.0854,0.1422,0.5479,,6.8983,1823667,3111.3366,1795.5508,TRUE,micro,extrapolation
CHN-U,2001,East Asia & Pacific,EAP,China,CHN,2001,urban,,,,consumption,,,1.021,0.0054,0.0017,0.0012,0.0017,5.429,,,,,,,,,,,,,,,,4.3185,471767321,2359.5682,869.2806,TRUE,aggregate,interpolation
UGA,2001,Sub-Saharan Africa,SSA,Uganda,UGA,2001,national,,,,consumption,,,1.286,0.3765,0.1182,0.0519,0.1613,2.3161,,,,,,,,,,,,,,,,1221.0876,24388974,541.2057,430.2274,TRUE,micro,interpolation
SEN,2001,Sub-Saharan Africa,SSA,Senegal,SEN,2001,national,,,,consumption,,,1.356,0.2362,0.0586,0.0211,0.0742,2.9522,,,,,,,,,,,,,,,,238.5777,10036102,1086.1763,816.0526,TRUE,mixed,interpolation
TCD,2001,Sub-Saharan Africa,SSA,Chad,TCD,2001,national,,,,consumption,,,1.744,0.5391,0.2088,0.104,0.303,2.1781,1.8461,0.2677,0.3982,0.3613,0.0246,0.0383,0.0474,0.0569,0.0673,0.0815,0.0985,0.1207,0.1577,0.3071,,237.6564,8678049,403.1297,,TRUE,micro,extrapolation
CPV,2001,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2001,national,,,,consumption,,,1.589,0.1043,0.0282,0.0115,0.0377,7.2005,4.2758,0.4786,0.525,0.4709,0.0159,0.0256,0.0335,0.0423,0.0522,0.0649,0.081,0.1046,0.1537,0.4264,,47.6121,435701,1983.2976,,TRUE,micro,extrapolation
IDN-U,2001,East Asia & Pacific,EAP,Indonesia,IDN,2001,urban,,,,consumption,,,1.322,0.0316,0.0043,0.001,0.005,3.6878,2.9904,0.164,0.3176,0.2554,0.0378,0.0499,0.0585,0.067,0.0762,0.0863,0.0989,0.1159,0.1451,0.2643,,5098.1961,91738483,1909.2919,1211.2208,FALSE,micro,survey
STP,2001,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2001,national,,,,consumption,,,1.269,0.0374,0.0048,0.0011,0.0055,4.108,,,,,,,,,,,,,,,,11.4289,144760,1081.4064,,TRUE,micro,interpolation
VUT,2001,East Asia & Pacific,EAP,Vanuatu,VUT,2001,national,,,,consumption,,,1.494,0.0643,0.0135,0.0044,0.0168,4.9678,4.1238,0.2339,0.3735,0.3141,0.027,0.0408,0.0507,0.0613,0.0723,0.0838,0.0983,0.1202,0.1542,0.2913,,117.3665,189209,2678.709,,TRUE,micro,extrapolation
COG,2001,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2001,national,,,,consumption,,,2.027,0.4878,0.1913,0.0972,0.2781,3.2464,2.1637,0.3799,0.4733,0.442,0.0196,0.0294,0.0387,0.0474,0.0578,0.0709,0.089,0.1147,0.164,0.3685,,285.9693,3217930,2079.4878,847.2942,TRUE,micro,extrapolation
NPL,2001,South Asia,SAS,Nepal,NPL,2001,national,,,,consumption,,,1.453,0.1748,0.0383,0.0125,0.0471,3.4904,,,,,,,,,,,,,,,,30.5129,24347113,575.6814,537.5647,TRUE,micro,interpolation
MOZ,2001,Sub-Saharan Africa,SSA,Mozambique,MOZ,2001,national,,,,consumption,,,1.497,0.6779,0.3004,0.168,0.4668,1.7241,,,,,,,,,,,,,,,,21.988,18221884,321.0178,200.3607,TRUE,micro,interpolation
HTI,2001,Latin America & Caribbean,LAC,Haiti,HTI,2001,national,,,,income,,,1.785,0.6107,0.3197,0.2106,0.6024,2.6675,1.3638,0.6923,0.5948,0.5673,0.0064,0.0169,0.0263,0.0352,0.0453,0.0575,0.0751,0.1012,0.1577,0.4782,,31.1029,8608810,1287.3262,1186.1253,FALSE,micro,survey
BDI,2001,Sub-Saharan Africa,SSA,Burundi,BDI,2001,national,,,,consumption,,,1.665,0.6461,0.2636,0.1433,0.4147,1.738,,,,,,,,,,,,,,,,654.4216,6525546,305.8545,206.0685,TRUE,micro,interpolation
LBN,2001,Middle East & North Africa,MNA,Lebanon,LBN,2001,national,,,,consumption,,,1.223,0,0,0,0,24.9838,26.1167,0.1698,0.3183,0.268,0.0309,0.0476,0.0586,0.0683,0.0786,0.0912,0.1036,0.1215,0.1517,0.2479,,761.8333,3990999,6727.412,6004.5189,TRUE,micro,extrapolation
SSD,2001,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
IDN-R,2001,East Asia & Pacific,EAP,Indonesia,IDN,2001,rural,,,,consumption,,,1.598,0.2209,0.0388,0.0106,0.0459,2.3915,2.1251,0.0937,0.239,0.1877,0.0473,0.0606,0.0692,0.077,0.0848,0.0932,0.1031,0.1162,0.137,0.2116,,4746.8516,122688936,1909.2919,1211.2208,FALSE,micro,survey
UKR,2001,Europe & Central Asia,ECA,Ukraine,UKR,2001,national,,,,consumption,,,2.38,0.0504,0.0108,0.0037,0.0135,6.6191,,,,,,,,,,,,,,,,7.0057,48662400,1561.4101,625.8962,TRUE,micro,interpolation
TGO,2001,Sub-Saharan Africa,SSA,Togo,TGO,2001,national,,,,consumption,,,1.864,0.5015,0.18,0.0849,0.2519,2.6924,1.7547,0.294,0.4221,0.3902,0.0246,0.0359,0.0442,0.0532,0.0635,0.0755,0.093,0.1185,0.165,0.3264,,246.5965,5062571,495.7539,384.2565,TRUE,micro,extrapolation
ARM,2001,Europe & Central Asia,ECA,Armenia,ARM,2001,national,,,,consumption,,,1.936,0.1016,0.0201,0.0067,0.0256,4.8467,3.7717,0.2063,0.3536,0.2773,0.0319,0.0454,0.0549,0.064,0.0732,0.0831,0.0952,0.1134,0.1481,0.291,,167.3122,3050686,1422.4767,1429.2727,FALSE,micro,survey
GMB,2001,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2001,national,,,,consumption,,,1.716,0.4863,0.2016,0.111,0.3178,2.8152,,,,,,,,,,,,,,,,15.1142,1360070,746.9613,,TRUE,micro,interpolation
ZWE,2001,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2001,national,,,,consumption,,,2.155,0.0992,0.0164,0.0038,0.0188,7.4988,3.7989,0.3112,0.4315,0.3884,0.0248,0.0335,0.0426,0.0524,0.0635,0.0766,0.0932,0.1169,0.1583,0.3383,,0.485,11923906,1715.0562,,TRUE,group,extrapolation
ROU,2001,Europe & Central Asia,ECA,Romania,ROU,2001,national,,,,consumption,,,2.726,0.1025,0.0223,0.0075,0.0278,6.2234,5.4352,0.1457,0.2943,0.2445,0.0341,0.0501,0.0615,0.0717,0.0821,0.0931,0.1059,0.1219,0.1472,0.2324,,1.805,22131970,4853.2072,2391.6833,FALSE,micro,survey
TLS,2001,East Asia & Pacific,EAP,Timor-Leste,TLS,2001,national,,,,consumption,,,2.097,0.2058,0.05,0.0168,0.0617,4.3214,3.367,0.2112,0.3594,0.3149,0.0304,0.0424,0.0524,0.0621,0.0719,0.0846,0.1003,0.1207,0.1531,0.2821,,0.4231,901214,1075.0377,942.5449,FALSE,micro,survey
LAO,2001,East Asia & Pacific,EAP,Lao PDR,LAO,2001,national,,,,consumption,,,1.26,0.0411,0.007,0.0022,0.0087,3.5119,,,,,,,,,,,,,,,,3133.8118,5409584,973.8598,688.3782,TRUE,micro,interpolation
VNM,2001,East Asia & Pacific,EAP,Vietnam,VNM,2001,national,,,,consumption,,,1.718,0.172,0.0363,0.0116,0.0446,3.7599,,,,,,,,,,,,,,,,7807.6123,80742500,1005.7968,650.6538,TRUE,micro,interpolation
BGD,2001,South Asia,SAS,Bangladesh,BGD,2001,national,,,,consumption,,,2.159,0.3312,0.0724,0.023,0.0885,3.4351,,,,,,,,,,,,,,,,29.5141,130088709,680.7751,554.3233,TRUE,micro,interpolation
KEN,2001,Sub-Saharan Africa,SSA,Kenya,KEN,2001,national,,,,consumption,,,1.428,0.1475,0.0403,0.0171,0.0559,4.5156,,,,,,,,,,,,,,,,41.6348,32848569,1157.2956,799.0578,TRUE,micro,interpolation
SLE,2001,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2001,national,,,,consumption,,,2.549,0.8058,0.4352,0.2815,,1.8539,,,,,,,,,,,,,,,,2128.5188,4754069,364.0163,362.5897,TRUE,mixed,interpolation
AFG,2001,"","","","",,"",,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
GIN,2001,Sub-Saharan Africa,SSA,Guinea,GIN,2001,national,,,,consumption,,,1.715,0.4,0.1353,0.0623,0.1886,3.0304,,,,,,,,,,,,,,,,3446.9322,8417082,637.4932,,TRUE,micro,interpolation
BTN,2001,South Asia,SAS,Bhutan,BTN,2001,national,,,,consumption,,,2,0.2429,0.0568,0.0182,0.0693,4.4408,4.233,0.2725,0.409,0.3707,0.0281,0.0372,0.0456,0.0541,0.065,0.0773,0.095,0.1182,0.1573,0.3222,,20.4738,603643,1175.8568,486.9486,TRUE,micro,extrapolation
SDN,2001,Sub-Saharan Africa,SSA,Sudan,SDN,2001,national,,,,consumption,,,2.349,0.2921,0.0892,0.0392,0.1225,4.0953,3.7724,0.2132,0.354,0.3139,0.0264,0.0418,0.0527,0.0638,0.075,0.0879,0.1037,0.125,0.1569,0.2669,,6.464,27971077,1163.7534,439.4897,TRUE,micro,extrapolation
BWA,2001,Sub-Saharan Africa,SSA,Botswana,BWA,2001,national,,,,consumption,,,2.239,0.3242,0.1264,0.0657,0.1896,8.7799,,,,,,,,,,,,,,,,5.0087,1674674,4494.9388,1656.3323,TRUE,mixed,interpolation
TUN,2001,Middle East & North Africa,MNA,Tunisia,TUN,2001,national,,,,consumption,,,2.207,0.0408,0.0078,0.0025,0.0097,9.379,,,,,,,,,,,,,,,,0.7423,9793915,2964.5362,1757.883,TRUE,mixed,interpolation
CAF,2001,Sub-Saharan Africa,SSA,Central African Republic,CAF,2001,national,,,,consumption,,,2.439,0.7908,0.4864,0.3479,0.9687,2.0559,,,,,,,,,,,,,,,,306.8083,3722016,470.356,,TRUE,mixed,interpolation
PHL,2001,East Asia & Pacific,EAP,Philippines,PHL,2001,national,,,,consumption,,,2.21,0.1585,0.0345,0.0112,0.0424,5.9374,,,,,,,,,,,,,,,,19.3925,79672869,1846.9314,1406.4731,TRUE,micro,interpolation
KGZ,2001,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2001,national,,,,consumption,,,2.514,0.455,0.1272,0.0493,0.1646,3.1913,2.6542,0.1468,0.3016,0.2627,0.037,0.0507,0.0595,0.0689,0.0784,0.0889,0.103,0.1223,0.1521,0.2392,,19.3727,4945100,749.4198,500.2204,FALSE,micro,survey
NIC,2001,Latin America & Caribbean,LAC,Nicaragua,NIC,2001,national,,,,consumption,,,2.037,0.1701,0.0465,0.0185,0.0609,5.5896,3.9518,0.314,0.43,0.3663,0.0219,0.0345,0.0443,0.0543,0.0653,0.0767,0.0934,0.1177,0.1552,0.3367,,11.5284,5145367,1465.7441,1102.6199,FALSE,micro,survey
MMR,2001,East Asia & Pacific,EAP,Myanmar,MMR,2001,national,,,,consumption,,,2.379,0.8181,0.3778,0.21,0.5758,1.8524,4.7684,0.2505,0.3807,0.2862,0.0295,0.0438,0.0525,0.0609,0.0697,0.0804,0.0938,0.1121,0.1402,0.3171,,389.8429,47225119,354.0077,,TRUE,micro,extrapolation
DZA,2001,Middle East & North Africa,MNA,Algeria,DZA,2001,national,,,,consumption,,,2.374,0.0647,0.0135,0.0047,0.0167,6.786,,,,,,,,,,,,,,,,38.2097,31451513,3162.8115,1086.214,TRUE,group,interpolation
ETH,2001,Sub-Saharan Africa,SSA,Ethiopia,ETH,2001,national,,,,consumption,,,1.982,0.406,0.102,0.0365,0.1287,2.6401,,,,,,,,,,,,,,,,8.4964,68159422,273.9249,,TRUE,micro,interpolation
LKA,2001,South Asia,SAS,Sri Lanka,LKA,2001,national,,,,consumption,,,1.88,0.0719,0.012,0.0032,0.0142,5.5906,,,,,,,,,,,,,,,,55.5009,18911727,1880.2589,1319.2331,TRUE,micro,interpolation
COM,2001,Sub-Saharan Africa,SSA,Comoros,COM,2001,national,,,,consumption,,,2.513,0.2014,0.0602,0.0258,0.082,8.7649,4.6516,0.5467,0.5593,0.4433,0.0154,0.0247,0.0324,0.0403,0.0483,0.0594,0.0731,0.0925,0.1331,0.481,,213.5182,555895,1187.8293,1124.2231,TRUE,micro,extrapolation
TJK,2001,Europe & Central Asia,ECA,Tajikistan,TJK,2001,national,,,,consumption,,,2.218,0.5254,0.1689,0.0755,0.2331,2.544,,,,,,,,,,,,,,,,2.5948,6318510,468.2611,,TRUE,micro,interpolation
ZAF,2001,Sub-Saharan Africa,SSA,South Africa,ZAF,2001,national,,,,consumption,,,1.897,0.3235,0.1152,0.0521,0.1631,6.5026,,,,,,,,,,,,,,,,6.5494,45571272,4996.0785,2565.756,TRUE,mixed,interpolation
TON,2001,East Asia & Pacific,EAP,Tonga,TON,2001,national,,,,consumption,,,2.516,0.0386,0.0108,0.0043,0.0141,11.4259,,,,,,,,,,,,,,,,1.7136,98482,3870.9757,,TRUE,micro,interpolation
COL,2001,Latin America & Caribbean,LAC,Colombia,COL,2001,national,,,,income,,,2.262,0.224,0.1136,0.0798,0.1459,8.3475,4.587,0.6134,0.5748,0.5145,0.0051,0.0186,0.0297,0.0392,0.0494,0.0614,0.0783,0.1037,0.1513,0.4632,,1419.3743,40255956,3965.7641,2774.149,FALSE,micro,survey
SWZ,2001,Sub-Saharan Africa,SSA,Eswatini,SWZ,2001,national,,,,consumption,,,1.764,0.4635,0.1624,0.0762,0.2272,3.5265,,,,,,,,,,,,,,,,6.1177,1013608,2477.4815,1834.8986,TRUE,micro,interpolation
MNG,2001,East Asia & Pacific,EAP,Mongolia,MNG,2001,national,,,,consumption,,,2.481,0.2636,0.0739,0.0298,0.0985,4.2764,,,,,,,,,,,,,,,,873.542,2419594,1624.2234,,TRUE,mixed,interpolation
LCA,2001,Latin America & Caribbean,LAC,St. Lucia,LCA,2001,national,,,,income,,,2.38,0.4402,0.1838,0.1026,0.2921,3.7359,,,,,,,,,,,,,,,,2.0792,158184,8926.595,,TRUE,mixed,interpolation
